id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
41;revue/nouvelles/technologies/information;egc;2018;mainmise/medias/suivi/communautes/graphes/dynamiques;court/article/presente/design/utilisation/tableau/bordvisuel/permettant/explorer/questionner/comprendre/evolution/communautes/graphe/dynamique/exemple/motive/conception/realisation/tableau/bord/reseau/affiliation/personnalites/presentes/medias/francais/suivi/communautes/avere/utile/cerner/biais/potentiel/induit/co/presence/repetee/memes/personnalites/emissions/radio/television/cours/temps;haolinren/marieluceviaud/guymelancon;['http://editions-rnti.fr/render_pdf.php?p1&p=1002423'];['http://editions-rnti.fr/render_pdf.php?p=1002423']
42;revue/nouvelles/technologies/information;egc;2018;mean/shift/clustering/scalable/distribue;presentons/papier/nouvel/algorithme/mean/shift/utilisantles/k/proches/voisins/montee/gradient/nnms/nearestneighbours/mean/shift/cout/computationnel/intensif/dernier/limite/utilisation/jeux/donnees/complexes/partitionnementen/clusters/ellipsoidaux/benefique/implementation/scalable/algorithme/compense/augmentation/temps/execution/fonction/taille/jeu/donnees/raison/complexite/quadratique/pallier/probleme/introduit/locality/sensitivehashing/lsh/approximation/recherche/k/proches/voisins/regle/empirique/choix/k/combinaison/ameliorations/sein/nnms/offre/opportunite/traitement/pertinentaux/problematiques/clustering/appliquee/donnees/massives;gaelbeck/hananeazzag/mustaphalebbah/tarnduong;['http://editions-rnti.fr/render_pdf.php?p1&p=1002420'];['http://editions-rnti.fr/render_pdf.php?p=1002420']
43;revue/nouvelles/technologies/information;egc;2018;meta/analyse/ordinale/enquetes/opinion/application/usages/internet/objets/entreprise;multiplicite/enquetes/opinion/meme/sujet/necessite/construction/syntheses/agregent/resultats/obtenus/conditions/independantes/article/proposons/nouvelle/approche/ordinale/meta/analyse/consiste/rechercher/ordre/consensus/rend/compte/mieux/ordres/partiels/modalites/issus/resultats/differentes/enquetes/modelisons/probleme/variante/recherche/ordre/median/sommets/graphe/oriente/pondere/developpons/algorithme/separation/evaluation/resoudre/approche/appliquee/ensemble/enquetes/internationales/portant/motivations/freins/integration/internet/objets/entreprises;rostandaffogbolo/clairegauzente/alainguenoche/pascalekuntz;['http://editions-rnti.fr/render_pdf.php?p1&p=1002365'];['http://editions-rnti.fr/render_pdf.php?p=1002365']
44;revue/nouvelles/technologies/information;egc;2018;methode/basee/ensembles/approximatifs/apprentissage/incremental/presence/donnees/desequilibrees;papier/propose/methode/basee/theorie/ensembles/approximatifs/dediee/apprentissage/supervise/incremental/contexte/donnees/desequilibrees/methode/consiste/phases/construction/table/decision/inference/ensemble/regles/decisionet/classification/action/potentielle/classes/decision/predefinies/methode/mai2p/validee/contexte/moocs/massive/open/online/courses;sarrabouzayane/inessaad;['http://editions-rnti.fr/render_pdf.php?p1&p=1002393'];['http://editions-rnti.fr/render_pdf.php?p=1002393']
45;revue/nouvelles/technologies/information;egc;2018;methode/apprentissage/extraire/localisations/microblogs;;thibichngochoang/josianemothe;['http://editions-rnti.fr/render_pdf.php?p1&p=1002411'];['http://editions-rnti.fr/render_pdf.php?p=1002411']
46;revue/nouvelles/technologies/information;egc;2018;modelisation/metadonnees/data/lake/data/vault;avenement/megadonnees/informatique/decisionnelle/trouver/solutions/gerer/donnees/tres/grands/volume/variete/lacs/donnees/data/lakes/repondent/besoins/point/vue/stockage/necessitent/gestion/metadonnees/adequates/garantir/acces/efficace/donnees/base/modele/multidimensionnel/metadonnees/concu/lac/donnees/presentant/defaut/evolutivite/schema/proposons/utilisation/data/vault/traiter/probleme/montrer/faisabilite/approche/instancions/modele/conceptuel/metadonnees/modeles/logiques/physiques/relationnel/oriente/document/comparons/egalement/modeles/physiques/termes/stockage/temps/reponse/requetes/metadonnees;iuridnogueira/maramromdhane/jeromedarmont;['http://editions-rnti.fr/render_pdf.php?p1&p=1002385'];['http://editions-rnti.fr/render_pdf.php?p=1002385']
47;revue/nouvelles/technologies/information;egc;2018;nfb/protocole/notarisation/documents/blockchain;;haikelmegrahi/nouhaomrane/rakiajaziri;['http://editions-rnti.fr/render_pdf.php?p1&p=1002415'];['http://editions-rnti.fr/render_pdf.php?p=1002415']
48;revue/nouvelles/technologies/information;egc;2018;nouveau/modele/selection/caracteristiques/base/theorie/ensembles/approximatifs/donnees/massives;;zainebchellydagdia/christinezarges/gaelbeck/mustaphalebbah;['http://editions-rnti.fr/render_pdf.php?p1&p=1002409'];['http://editions-rnti.fr/render_pdf.php?p=1002409']
49;revue/nouvelles/technologies/information;egc;2018;palm/algorithme/parallele/extraire/clusters/liens/reseaux/sociaux;article/interessons/optimisation/processus/recherche/clusters/liens/proposons/algorithme/palm/stattner/al/2017/vise/ameliorer/efficacite/processus/extractionpar/exploration/conjointe/zones/espace/recherche/commencons/demontrer/espace/solutions/forme/treillis/concepts/proposons/ensuite/approche/explore/parallele/branches/treillis/reduisant/espace/recherche/appuyant/differentes/proprietes/bonnes/performances/algorithme/demontrees/comparant/algorithme/extraction/origine;erickstattner/reynaldeugenie/martinecollard;['http://editions-rnti.fr/render_pdf.php?p1&p=1002419'];['http://editions-rnti.fr/render_pdf.php?p=1002419']
50;revue/nouvelles/technologies/information;egc;2018;peerus/review/outil/recherche/experts/scientifiques;proposons/outil/recherche/experts/applique/monde/academique/donnees/generees/entreprise/dsrt/cadre/sonapplication/peerus/1/utilisateur/soumet/titre/resume/optionnellement/auteurs/journal/publication/article/scientifique/voit/proposer/liste/experts/potentiels/reviewers/article/soumis/algorithme/recherche/systeme/votes/reposant/modele/langage/entraine/partir/ensemble/millions/articles/scientifiques/outil/accessible/forme/application/web/intitulee/peerus/review/2;robinbrochier/adrienguille/julienvelcin/benjaminrothan/francoisdicioccio;['http://editions-rnti.fr/render_pdf.php?p1&p=1002426'];['http://editions-rnti.fr/render_pdf.php?p=1002426']
51;revue/nouvelles/technologies/information;egc;2018;perforecast/outil/prevision/evolution/series/temporelles/planning/capacitaire;presentons/perforecast/outil/vise/automatiser/processusde/planning/capacitaire/utilisant/donnees/temporelles/univarieeset/modeles/predictifs/configures/automatiquement/objectif/anticiperles/problemes/dimensionnement/infrastructures/orange/quiassurent/delivrance/service/clients/agira/exemple/prevoir/tot/surcharge/serveur/commander/avance/nouvelles/machines/deterioration/service/considere/demarches/dimensionnent/achat/longues/couteuses/effectuees/tot/meilleure/qualite/service;colinleverger/regismarguerie/vincentlemaire/thomasguyet/simonmalinowski;['http://editions-rnti.fr/render_pdf.php?p1&p=1002424'];['http://editions-rnti.fr/render_pdf.php?p=1002424']
52;revue/nouvelles/technologies/information;egc;2018;prediction/rayonnement/solaire/apprentissage/automatique;article/decrit/approche/flexible/prediction/court/terme/variables/meteorologiques/interessons/prediction/rayonnement/solaire/heure/tache/grande/importance/pratique/optique/optimiser/resources/energetiques/solaires/defi/egc/2018/fournit/donnees/meteorologiques/enregistrees/sites/geographiques/ile/reunion/utilisons/donnees/historiques/base/creer/modeles/prediction/testons/performance/modeles/site/considere/apres/decrit/methode/nettoyage/donnees/normalisation/combinons/methode/selection/variables/basee/modeles/arima/autoregressive/integrated/moving/average/utilisation/methodes/regression/generiques/arbres/regression/reseaux/neurones;pierrickbruneau/philippepinheiro/yoanndidry;['http://editions-rnti.fr/render_pdf.php?p1&p=1002422'];['http://editions-rnti.fr/render_pdf.php?p=1002422']
53;revue/nouvelles/technologies/information;egc;2018;pretraitement/donnees/spatialement/imprecises/classification/supervisee/basee/images/satellitaires;probleme/classification/supervisee/donnees/apprentissage/proviennent/souvent/inventaires/acquis/terrain/expertsdu/domaine/toutefois/localisation/inventaires/approximative/enraison/precision/intrinseque/gps/portables/utilises/imprecisionspatiale/particulierement/problematique/donnees/utiliseespour/entrainer/classifieur/images/satellitaires/tres/haute/resolution/thr/precision/spatiale/inventaires/casbien/inferieure/images/papier/proposons/approchesvisant/ameliorer/precision/spatiale/donnees/terrain/pretraitements/principe/exploiter/images/satellitaires/thr/disponiblespour/corriger/spatialement/donnees/terrain/experimentations/mettenten/interet/pre/traitements/jeu/donnees/constitue/24inventaires/habitats/coralliens/image/satellitaire/thr/worldview/2;jannaitokotoko/fredericflouvat/clairegoiran/laetitiahedouin/antoinecollin/nazhaselmaouifolcher;['http://editions-rnti.fr/render_pdf.php?p1&p=1002377'];['http://editions-rnti.fr/render_pdf.php?p=1002377']
54;revue/nouvelles/technologies/information;egc;2018;prise/compte/structure/documents/indexation/performante;;pascalcuxac/nicolaskieffer;['http://editions-rnti.fr/render_pdf.php?p1&p=1002403'];['http://editions-rnti.fr/render_pdf.php?p=1002403']
55;revue/nouvelles/technologies/information;egc;2018;propositions/ameliorer/methode/prediction/succes/campagne/financement/participatif;financement/participatif/mode/financement/projet/appel/grand/nombre/personnes/connu/forte/croissance/emergence/internet/reseaux/sociaux/60/projets/finances/important/preparer/campagne/financement/cours/campagne/crucial/estimation/rapide/succes/pouvoir/reagir/rapidement/restructuration/communication/outils/prediction/alors/indispensables/proposons/article/pistes/amelioration/prediction/montant/leve/lors/campagne/financement/participatif/utilisant/algorithme/k/nn/premiere/proposition/consiste/utiliser/algorithme/clustering/segmenter/ensemble/apprentissage/faciliter/passage/echelle/seconde/proposition/consiste/extraire/caracteristiques/pertinentes/series/temporelles/informations/campagnes/representation/vectorielle;alexandreblansche/xaviermazur;['http://editions-rnti.fr/render_pdf.php?p1&p=1002374'];['http://editions-rnti.fr/render_pdf.php?p=1002374']
56;revue/nouvelles/technologies/information;egc;2018;bon/systeme/apprentissage/reponse/evolue/temps/demain;apprentissage/automatique/pardon/machine/learning/envahi/sphere/mediatiquegrace/succes/impressionnants/victoire/machine/go/promesse/vehicules/autonomes/arrivant/tres/prochainement/routes/exploitation/donnees/massives/production/code/machine/partir/experience/machine/plutot/humains/met/apprentissage/automatique/coeur/intelligence/artificielle/tres/certainement/signifie/savons/repondre/question/bon/systeme/apprentissage/reste/decliner/reponse/obtenir/systemes/adaptes/domaine/applicatif/pourtant/reponse/question/profondement/evolue/cours/60/dernieres/annees/point/publications/apprentissage/automatique/decennies/semblent/venir/planete/ailleurs/enseignes/etudiants/seulement/parce/connaissances/passees/jugees/obsoletes/parce/semblent/pertinentes/raison/precurseurs/tort/successeurs/citeront/manuels/presentation/examinerons/moments/cles/histoire/apprentissage/automatique/correspondant/tournants/maniere/considerer/bon/systeme/apprentissage/demanderons/vivons/moment/charniere/changent/perspective/question/cherchons/resoudre/recherches/concepts/manipules/maniere/ecrire/papiers;antoinecornuejols;['http://editions-rnti.fr/render_pdf.php?p1&p=1002360'];['http://editions-rnti.fr/render_pdf.php?p=1002360']
57;revue/nouvelles/technologies/information;egc;2018;recommendation/based/keyword/search/relational/databases;recemment/recherche/mots/cles/bases/donnees/relationnelles/suscite/interetgrandissant/raison/facilite/utilisation/recherches/approfondies/fussentdernierement/effectuees/contexte/plupart/recherches/seulement/necessitent/unacces/prealable/donnees/restreint/applicabilite/condition/verifiee/renvoient/reponses/tres/generiques/fournir/utilisateurs/reponsespersonnalisees/devenu/jamais/necessaire/raison/surabondance/donnees/quipeut/deranger/utilisateur/defi/retourner/reponses/pertinentes/personnalisees/satisfontles/besoins/utilisateurs/demeure/inspire/application/reussie/technique/filtragecollaboratif/systemes/recommandation/proposons/nouvelle/approche/baseesur/mots/cles/fournir/utilisateurs/resultats/personnalises/bases/hypothese/queseulement/information/schema/base/donnees/disponible;haithemghorbel/nouhaothman/rimfaiz;['http://editions-rnti.fr/render_pdf.php?p1&p=1002400'];['http://editions-rnti.fr/render_pdf.php?p=1002400']
58;revue/nouvelles/technologies/information;egc;2018;reconnaissance/indexation/automatique/registres/chancellerie/francaise/1300/1483;documents/manuscrits/temoins/importants/histoire/europeenne/dernieres/annees/importantes/collections/manuscrits/historiques/ete/numerisees/mises/disposition/public/chercheurs/richesse/informations/contiennent/largement/inaccessible/seul/images/meta/donnees/disponibles/ideal/utilisateurs/pouvoir/faire/recherches/textuelles/livres/imprimes/modernes/https/books/google/fr/technologies/analyse/documents/historiques/reconnaissance/ecriture/manuscrite/performantes/permettre/utilisation/directe/transcription/brute/possible/mettre/disposition/utilisateurs/moteur/recherche/textuel/base/indexation/automatique/images/documents/manuscrits/indexation/base/transcription/automatique/tire/profit/capacite/machine/generer/hypotheses/reconnaissance/multiples/ponderees/technologie/permis/rendre/accessible/premiere/fois/recherchetextuelle/registres/chancellerie/royale/francaise/1302/1483/corpus/documents/historiques/emblematiques/france/ouvrant/voie/nouvelles/methodes/recherche/histoire/http/www/himanis/org;christopherkermorvant;['http://editions-rnti.fr/render_pdf.php?p1&p=1002364'];['http://editions-rnti.fr/render_pdf.php?p=1002364']
59;revue/nouvelles/technologies/information;egc;2018;reframing/linear/dataset/shift;modeles/classification/discriminante/supposent/donnees/formation/dedeploiement/memes/distributions/attributs/donnees/modeles/donnent/performancestres/variees/lorsqu/deployes/conditions/variees/differentesdistributions/donnees/phenomene/appele/dataset/shift/article/avonsfourni/methode/determine/changement/significatif/distributionsd/attributs/ensembles/donnees/apprentissage/deploiement/ilexiste/changement/donnees/methode/proposee/utilise/ensuite/approche/dehill/climbing/cartographier/decalage/nature/lineaireou/lineaire/equation/transformation/quadratique/resultats/experimentauxsur/jeux/donnees/reels/montrent/forts/gains/performance/obtenus/methodeproposee/rapport/methodes/precedemment/etablies/reconditionnement/etle/recadrage/lineaire;mdshadmanrafid/mohammadmazedulislam/mdnaimulhoque/chowdhuryfarhanahmed;['http://editions-rnti.fr/render_pdf.php?p1&p=1002375'];['http://editions-rnti.fr/render_pdf.php?p=1002375']
60;revue/nouvelles/technologies/information;egc;2018;regression/laplacienne/semi/supervisee/reconstitution/dates/pose/reseaux/assainissement;date/pose/souvent/facteur/principal/explication/degradationdes/conduites/assainissement/gestionnaires/reseaux/connaitre/information/permet/utilisation/modeles/deterioration/predire/etat/sante/actuel/conduites/inspectees/connaissance/primordiale/prendre/decisions/contextede/forte/contrainte/budgetaire/objectif/reconstituer/dates/depose/partir/caracteristiques/patrimoine/environnement/lesdonnees/manipuler/presentent/niveaux/complexite/importants/sources/heterogenes/volume/important/informationssur/etiquetage/dates/limitees/seulement/24/lineaire/connupour/reseaux/assainissement/metropole/lyon/base/donneessous/jacente/contient/caracteristiques/connues/conduites/profil/geometrique/materiau/utilise/papier/proposons/mesurer/effetet/impact/methodes/apprentissage/statistique/semi/supervise/etde/proposer/approche/alternative/adaptee/reconstitution/typede/donnees;vivienkraus/khalidbenabdeslem/fredericcherqui;['http://editions-rnti.fr/render_pdf.php?p1&p=1002389'];['http://editions-rnti.fr/render_pdf.php?p=1002389']
